,neighbors
2143,"['48113001003' '48113001127' '48113002017' '48113002018' '48113002019'
 '48113002020' '48113002055' '48113002056' '48113002058' '48113002077']"
2144,['48113001003' '48113002016' '48113002020']
2145,"['48113002004' '48113002008' '48113002015' '48113002016' '48113002019'
 '48113002021' '48113002077']"
2146,"['48113002016' '48113002018' '48113002020' '48113002021' '48113002022'
 '48113002077']"
2147,"['48113001003' '48113001005' '48113001008' '48113001010' '48113002016'
 '48113002017' '48113002019' '48113002022' '48113002023']"
2148,"['48113002008' '48113002014' '48113002018' '48113002019' '48113002022'
 '48113002023' '48113002024' '48113002025' '48113002026' '48113002027']"
2149,['48113002019' '48113002020' '48113002021' '48113002023']
2150,['48113001010' '48113002020' '48113002021' '48113002022' '48113002024']
2151,"['48113001008' '48113001010' '48113002021' '48113002023' '48113002026'
 '48113002027']"
2152,"['48113002008' '48113002014' '48113002021' '48113002026' '48113002029'
 '48113002220']"
2153,"['48113001008' '48113001012' '48113002021' '48113002024' '48113002025'
 '48113002027' '48113002030' '48113002220' '48113002222']"
2154,['48113001008' '48113001012' '48113002021' '48113002024' '48113002026']
2155,"['48113002076' '48113002302' '48113002308' '48113002309' '48113002310'
 '48113002312' '48113004001' '48113004003']"
2156,"['48113002013' '48113002014' '48113002025' '48113002034' '48113002220'
 '48113002221' '48113004014' '48113004015']"
2157,"['48113001012' '48113002026' '48113002031' '48113002033' '48113002222'
 '48113002223']"
2158,"['48113001000' '48113001001' '48113001012' '48113002030' '48113002032'
 '48113002033' '48113002036']"
2159,['48113002031' '48113002033' '48113002036']
2160,"['48113002030' '48113002031' '48113002032' '48113002035' '48113002036'
 '48113002223']"
2161,"['48113002029' '48113002200' '48113002221' '48113002226' '48113004014'
 '48113004015' '48113004016' '48113004017' '48113004018']"
2162,['48113002033' '48113002036' '48113002038' '48113002039' '48113002223']
2163,"['48113001000' '48113001001' '48113002031' '48113002032' '48113002033'
 '48113002035' '48113002039' '48113002040' '48113002068' '48113002069'
 '48113002070']"
2164,"['48113001017' '48113001018' '48113001020' '48113002038' '48113002202'
 '48113002203']"
2165,"['48113001017' '48113002035' '48113002037' '48113002039' '48113002202'
 '48113002223' '48113002224']"
2166,"['48113001017' '48113001019' '48113002035' '48113002036' '48113002038'
 '48113002040']"
2167,"['48113001019' '48113001023' '48113002036' '48113002039' '48113002070'
 '48113002071']"
2168,"['48085000036' '48085000074' '48085000084' '48085000136' '48113002042'
 '48113002048' '48113002902' '48113002903']"
2169,"['48085000074' '48085000136' '48113002041' '48113002043' '48113002045'
 '48113002048' '48113002049']"
2170,"['48085000074' '48085000079' '48113002042' '48113002044' '48113002045'
 '48113002046']"
2171,['48085000079' '48113002043' '48113002046' '48113002500' '48113002503']
2172,"['48113002042' '48113002043' '48113002046' '48113002047' '48113002049'
 '48113002050' '48113002051']"
2173,"['48113002043' '48113002044' '48113002045' '48113002047' '48113002500'
 '48113002503']"
2174,"['48113002045' '48113002046' '48113002050' '48113002051' '48113002503'
 '48113002506']"
2175,"['48113002041' '48113002042' '48113002049' '48113002052' '48113002054'
 '48113002056' '48113002903' '48113002904' '48113002905']"
2176,['48113002042' '48113002045' '48113002048' '48113002050' '48113002052']
2177,['48113002045' '48113002047' '48113002049' '48113002051' '48113002052']
2178,"['48113001500' '48113002045' '48113002047' '48113002050' '48113002052'
 '48113002503' '48113002506']"
2179,"['48113001032' '48113001033' '48113001500' '48113002048' '48113002049'
 '48113002050' '48113002051' '48113002054' '48113002056' '48113002057'
 '48113002506']"
2180,"['48113002015' '48113002054' '48113002055' '48113002078' '48113002079'
 '48113002305']"
2181,"['48113002048' '48113002052' '48113002053' '48113002055' '48113002056'
 '48113002079' '48113002905']"
2182,"['48113002015' '48113002016' '48113002053' '48113002054' '48113002056'
 '48113002077']"
2183,"['48113002016' '48113002048' '48113002052' '48113002054' '48113002055'
 '48113002057' '48113002058']"
2184,['48113001032' '48113001033' '48113002052' '48113002056' '48113002058']
2185,"['48113001033' '48113001035' '48113001127' '48113002016' '48113002056'
 '48113002057']"
2186,"['48113001038' '48113001039' '48113001040' '48113001128' '48113002060'
 '48113002061' '48113002063' '48113002064']"
2187,"['48113001040' '48113001049' '48113001128' '48113002059' '48113002061'
 '48113002066']"
2188,"['48113001128' '48113002059' '48113002060' '48113002062' '48113002063'
 '48113002065' '48113002066']"
2189,['48113002061' '48113002063' '48113002064' '48113002065']
2190,['48113002059' '48113002061' '48113002062' '48113002064']
2191,"['48113001038' '48113001045' '48113001046' '48113001048' '48113001129'
 '48113001730' '48113002059' '48113002062' '48113002063' '48113002065']"
2192,"['48113001048' '48113001052' '48113002061' '48113002062' '48113002064'
 '48113002066' '48113002067' '48113002068' '48113002069' '48113002072'
 '48113002073']"
2193,['48113001049' '48113002060' '48113002061' '48113002065' '48113002067']
2194,['48113001000' '48113001049' '48113002065' '48113002066' '48113002068']
2195,['48113001000' '48113002036' '48113002065' '48113002067' '48113002069']
2196,['48113002036' '48113002065' '48113002068' '48113002070' '48113002072']
2197,['48113002036' '48113002040' '48113002069' '48113002071' '48113002072']
2198,['48113001023' '48113001050' '48113002040' '48113002070' '48113002072']
2199,"['48113001050' '48113001051' '48113001075' '48113001076' '48113002065'
 '48113002069' '48113002070' '48113002071' '48113002073']"
2200,['48113001051' '48113001052' '48113002065' '48113002072']
2201,"['48113002603' '48113002605' '48113002606' '48113002800' '48113002801'
 '48113002803' '48113002804']"
2202,"['48113002000' '48113002028' '48113002308' '48113002309' '48113004000'
 '48113004001']"
2203,['48113002015' '48113002016' '48113002018' '48113002019' '48113002055']
2204,['48113002053' '48113002079' '48113002305' '48113002904']
2205,['48113002053' '48113002054' '48113002078' '48113002904' '48113002905']
2206,['48113002034' '48113002201' '48113002226' '48113004018' '48113004021']
2207,"['48113001021' '48113001022' '48113001117' '48113002200' '48113002202'
 '48113002203' '48113002225' '48113002226' '48113004021']"
2208,"['48113002037' '48113002038' '48113002201' '48113002203' '48113002224'
 '48113002225' '48113002226']"
2209,['48113001020' '48113001117' '48113002037' '48113002201' '48113002202']
2210,['48113002025' '48113002026' '48113002029' '48113002221' '48113002222']
2211,"['48113002029' '48113002034' '48113002220' '48113002222' '48113002225'
 '48113002226']"
2212,"['48113002026' '48113002030' '48113002220' '48113002221' '48113002223'
 '48113002225']"
2213,"['48113002030' '48113002033' '48113002035' '48113002038' '48113002222'
 '48113002224' '48113002225']"
2214,['48113002038' '48113002202' '48113002223' '48113002225']
2215,"['48113002201' '48113002202' '48113002221' '48113002222' '48113002223'
 '48113002224' '48113002226']"
2216,"['48113002034' '48113002200' '48113002201' '48113002202' '48113002221'
 '48113002225']"
2217,['48113002301' '48113002303' '48113002311' '48113002409']
2218,"['48113002300' '48113002303' '48113002305' '48113002401' '48113002409'
 '48113002410' '48113002900' '48113002901']"
2219,"['48113002028' '48113002303' '48113002308' '48113002310' '48113002311'
 '48113002411']"
2220,"['48113002300' '48113002301' '48113002302' '48113002305' '48113002306'
 '48113002310' '48113002311']"
2221,"['48113002003' '48113002004' '48113002015' '48113002053' '48113002078'
 '48113002301' '48113002303' '48113002306' '48113002307' '48113002310'
 '48113002900' '48113002901' '48113002904']"
2222,"['48113002001' '48113002002' '48113002303' '48113002305' '48113002307'
 '48113002310' '48113004094']"
2223,['48113002001' '48113002002' '48113002003' '48113002305' '48113002306']
2224,"['48113002028' '48113002076' '48113002302' '48113002309' '48113002400'
 '48113002411' '48113002604' '48113004637']"
2225,"['48113002028' '48113002076' '48113002308' '48113002604' '48113004000'
 '48113004637' '48113004664']"
2226,"['48113002028' '48113002302' '48113002303' '48113002305' '48113002306'
 '48113002312' '48113004003' '48113004094']"
2227,['48113002300' '48113002302' '48113002303' '48113002409' '48113002411']
2228,['48113002028' '48113002310' '48113004003' '48113004094']
2229,"['48113002308' '48113002402' '48113002407' '48113002408' '48113002411'
 '48113002604' '48113002807' '48113002809' '48121002006' '48121003019'
 '48121003099']"
2230,"['48113002301' '48113002404' '48113002405' '48113002406' '48113002407'
 '48113002408' '48113002409' '48113002410']"
2231,"['48113002400' '48113002404' '48113002407' '48121002003' '48121002004'
 '48121002005' '48121002006']"
2232,['48113002406' '48113002410' '48113002900']
2233,"['48113002401' '48113002402' '48113002405' '48113002407' '48121002003'
 '48121002004']"
2234,['48113002401' '48113002404' '48113002406' '48121002003']
2235,"['48085000084' '48113002401' '48113002403' '48113002405' '48113002410'
 '48113002900' '48113002902' '48121002000' '48121002003']"
2236,['48113002400' '48113002401' '48113002402' '48113002404' '48113002408']
2237,['48113002400' '48113002401' '48113002407' '48113002409' '48113002411']
2238,"['48113002300' '48113002301' '48113002311' '48113002401' '48113002408'
 '48113002411']"
2239,['48113002301' '48113002401' '48113002403' '48113002406' '48113002900']
2240,"['48113002302' '48113002308' '48113002311' '48113002400' '48113002408'
 '48113002409']"
2241,"['48085000055' '48085000079' '48085000164' '48113002044' '48113002046'
 '48113002501' '48113002503' '48113002504' '48113002506']"
2242,"['48085000055' '48113002500' '48113002502' '48113002504' '48113002505'
 '48113002508']"
2243,['48085000048' '48085000055' '48113002501' '48113002505' '48113002508']
2244,"['48113002044' '48113002046' '48113002047' '48113002051' '48113002500'
 '48113002506']"
2245,['48113002500' '48113002501' '48113002505' '48113002506' '48113002507']
2246,['48113002501' '48113002502' '48113002504' '48113002507' '48113002508']
2247,"['48113001500' '48113001501' '48113002047' '48113002051' '48113002052'
 '48113002500' '48113002503' '48113002504' '48113002507']"
2248,"['48113001500' '48113001501' '48113002504' '48113002505' '48113002506'
 '48113002508']"
2249,"['48085000048' '48085000078' '48113001501' '48113001502' '48113002501'
 '48113002502' '48113002505' '48113002507' '48113002509' '48113002510'
 '48113002511' '48113002512' '48113002513' '48113002514']"
2250,"['48085000078' '48085000110' '48113002508' '48113002510' '48113002700'
 '48113002701']"
2251,['48113002508' '48113002509' '48113002511' '48113002700' '48113002705']
2252,['48113002508' '48113002510' '48113002512' '48113002700' '48113002705']
2253,"['48113002508' '48113002511' '48113002513' '48113002514' '48113002705'
 '48113002706']"
2254,"['48113001703' '48113001704' '48113001705' '48113002508' '48113002512'
 '48113002514' '48113002706']"
2255,"['48113001027' '48113001502' '48113001503' '48113001705' '48113002508'
 '48113002512' '48113002513']"
2256,['48113002603' '48113002604' '48113002605' '48113002804' '48113002809']
2257,['48113002603' '48113002604' '48113004637' '48113004647']
2258,"['48113002074' '48113002601' '48113002602' '48113002604' '48113002605'
 '48113002800' '48113004637' '48113004645' '48113004647']"
2259,"['48113002308' '48113002309' '48113002400' '48113002601' '48113002602'
 '48113002603' '48113002804' '48113002809' '48113004637']"
2260,['48113002074' '48113002601' '48113002603' '48113002606' '48113002804']
2261,['48113002074' '48113002605']
2262,"['48113002509' '48113002510' '48113002511' '48113002701' '48113002704'
 '48113002705']"
2263,"['48085000078' '48085000094' '48085000110' '48113002509' '48113002700'
 '48113002702' '48113002704' '48113002708']"
2264,"['48085000094' '48085000125' '48085000153' '48113002701' '48113002708'
 '48113002711' '48113002940' '48113002941']"
2265,['48113002704' '48113002706' '48113002707' '48113002708']
2266,"['48113002700' '48113002701' '48113002703' '48113002705' '48113002706'
 '48113002707' '48113002708']"
2267,"['48113002510' '48113002511' '48113002512' '48113002700' '48113002704'
 '48113002706']"
2268,"['48113001702' '48113001703' '48113002512' '48113002513' '48113002703'
 '48113002704' '48113002705' '48113002707']"
2269,"['48113001701' '48113001702' '48113001703' '48113002703' '48113002704'
 '48113002706' '48113002708' '48113002709']"
2270,"['48113002701' '48113002702' '48113002703' '48113002704' '48113002707'
 '48113002709' '48113002710' '48113002711' '48113002715']"
2271,"['48113001700' '48113001701' '48113001702' '48113002707' '48113002708'
 '48113002710' '48113002715']"
2272,"['48113001700' '48113002708' '48113002709' '48113002711' '48113002712'
 '48113002715']"
2273,"['48113002702' '48113002708' '48113002710' '48113002712' '48113002715'
 '48113002940' '48113002941' '48113002942']"
2274,"['48113001700' '48113002710' '48113002711' '48113002716' '48113002717'
 '48113002920' '48113002921' '48113002942']"
2275,"['48113001709' '48113001716' '48113001729' '48113002714' '48113002928'
 '48113002929']"
2276,"['48113001716' '48113001717' '48113001722' '48113001723' '48113002713'
 '48113002925' '48113002928' '48113003700']"
2277,['48113002708' '48113002709' '48113002710' '48113002711']
2278,['48113001700' '48113001709' '48113002712' '48113002920']
2279,['48113002712' '48113002921' '48113002922' '48113002927' '48113002942']
2280,"['48113002074' '48113002603' '48113002801' '48113002802' '48113002810'
 '48113004636' '48113004645']"
2281,"['48113002074' '48113002800' '48113002802' '48113002803' '48113002805'
 '48113002806' '48113002808']"
2282,['48113002800' '48113002801' '48113002805' '48113002808' '48113002810']
2283,['48113002074' '48113002801' '48113002804' '48113002805' '48113002806']
2284,"['48113002074' '48113002601' '48113002604' '48113002605' '48113002803'
 '48113002806' '48113002807' '48113002809']"
2285,"['48113002801' '48113002802' '48113002803' '48113002806' '48113002807'
 '48113002808' '48113002911' '48121003019' '48121003022']"
2286,"['48113002801' '48113002803' '48113002804' '48113002805' '48113002807'
 '48113002809']"
2287,"['48113002400' '48113002804' '48113002805' '48113002806' '48113002809'
 '48121003019' '48121003022' '48121003099']"
2288,"['48113002801' '48113002802' '48113002805' '48113002810' '48113002910'
 '48113002911' '48121003016' '48121003019' '48121003023']"
2289,"['48113002400' '48113002601' '48113002604' '48113002804' '48113002806'
 '48113002807']"
2290,"['48113002800' '48113002802' '48113002808' '48113002910' '48113004636'
 '48113004645' '48121003013' '48121003024' '48121003098' '48439003114'
 '48439003706']"
2291,"['48113002301' '48113002305' '48113002403' '48113002406' '48113002410'
 '48113002901' '48113002902' '48113002903' '48113002904']"
2292,['48113002301' '48113002305' '48113002900']
2293,"['48085000036' '48085000084' '48113002041' '48113002406' '48113002900'
 '48113002903']"
2294,['48113002041' '48113002048' '48113002900' '48113002902' '48113002904']
2295,"['48113002048' '48113002078' '48113002079' '48113002305' '48113002900'
 '48113002903' '48113002905']"
2296,['48113002048' '48113002054' '48113002079' '48113002904']
2297,['48113002808' '48113002810' '48121003013' '48121003016' '48121003023']
2298,['48113002805' '48113002808' '48121003019' '48121003022']
2299,['48113001709' '48113002712' '48113002716' '48113002921' '48113002929']
2300,"['48113002712' '48113002717' '48113002920' '48113002924' '48113002927'
 '48113002929']"
2301,['48113002717' '48113002927' '48113002942' '48397000001' '4839700001A']
2302,"['48113002924' '48113002925' '48113002926' '48113002927' '4839700001A'
 '4839700002B']"
2303,"['48113002921' '48113002923' '48113002925' '48113002926' '48113002927'
 '48113002929']"
2304,"['48113002714' '48113002923' '48113002924' '48113002926' '48113002928'
 '48113002929' '48113003700' '48113003702']"
2305,['48113002923' '48113002924' '48113002925' '48113003702' '4839700002B']
2306,"['48113002717' '48113002921' '48113002922' '48113002923' '48113002924'
 '4839700001A']"
2307,"['48113001709' '48113002713' '48113002714' '48113002925' '48113002929'
 '48113003700']"
2308,"['48113001709' '48113002713' '48113002920' '48113002921' '48113002924'
 '48113002925' '48113002928']"
2309,['48085000125' '48085000153' '48113002702' '48113002711' '48113002941']
2310,"['48085000153' '48085000170' '48113002702' '48113002711' '48113002940'
 '48113002942']"
2311,"['48085000056' '48085000170' '48085000217' '48085000232' '48113002711'
 '48113002712' '48113002717' '48113002922' '48113002941' '4839700001A']"
2312,"['48113001013' '48113001014' '48113001118' '48113001138' '48113003007'
 '48113003008' '48113003086']"
2313,['48113003002' '48113004052' '48113004093' '48113004111']
2314,"['48113003001' '48113003003' '48113004052' '48113004055' '48113004056'
 '48113004093' '48113004111']"
2315,"['48113003002' '48113003004' '48113003088' '48113003092' '48113004052'
 '48113004056' '48113004093']"
2316,"['48113003003' '48113003046' '48113003088' '48113003092' '48113004056'
 '48113004057']"
2317,['48113003006' '48113003008' '48113003089' '48113004033' '48113004102']
2318,['48113003005' '48113003007' '48113003008' '48113003089' '48113004102']
2319,"['48113003000' '48113003006' '48113003008' '48113003081' '48113003086'
 '48113004102']"
2320,"['48113001118' '48113003000' '48113003005' '48113003006' '48113003007'
 '48113003009' '48113003011' '48113003016' '48113003090' '48113003094'
 '48113003095' '48113004033']"
2321,"['48113001118' '48113001122' '48113001130' '48113003008' '48113003010'
 '48113003011']"
2322,"['48113001069' '48113001122' '48113001130' '48113001132' '48113003009'
 '48113003011']"
2323,"['48113001069' '48113001070' '48113003008' '48113003009' '48113003010'
 '48113003016' '48113003019' '48113003020' '48113003090' '48113003091']"
2324,"['48113001100' '48113001113' '48113003024' '48113003025' '48113003027'
 '48113003028' '48113003029' '48113003045' '48113003072' '48113003082']"
2325,"['48113003014' '48113003030' '48113003031' '48113003080' '48113003083'
 '48113003920' '48113003922']"
2326,"['48113003013' '48113003079' '48113003080' '48113003317' '48113003920'
 '48113003921']"
2327,['48113003031' '48113003080' '48113003093' '48113003405' '48113003407']
2328,"['48113003008' '48113003011' '48113003017' '48113003018' '48113003019'
 '48113003020' '48113003033' '48113003035' '48113003036' '48113003084'
 '48113003090' '48113003091' '48113003094' '48113003095']"
2329,['48113003016' '48113003018' '48113003026' '48113003036' '48113003040']
2330,"['48113003016' '48113003017' '48113003019' '48113003023' '48113003026'
 '48113003027']"
2331,['48113003011' '48113003016' '48113003018' '48113003020' '48113003023']
2332,"['48113001070' '48113001112' '48113001119' '48113003011' '48113003016'
 '48113003019' '48113003021' '48113003022' '48113003023']"
2333,['48113003020' '48113003022' '48113003023' '48113003024']
2334,"['48113001082' '48113001083' '48113001113' '48113001119' '48113003020'
 '48113003021' '48113003024' '48113003025']"
2335,"['48113003018' '48113003019' '48113003020' '48113003021' '48113003024'
 '48113003027']"
2336,"['48113003012' '48113003021' '48113003022' '48113003023' '48113003025'
 '48113003027']"
2337,['48113001083' '48113001113' '48113003012' '48113003022' '48113003024']
2338,"['48113003017' '48113003018' '48113003027' '48113003028' '48113003029'
 '48113003036' '48113003040' '48113003045']"
2339,"['48113003012' '48113003018' '48113003023' '48113003024' '48113003026'
 '48113003028']"
2340,['48113003012' '48113003026' '48113003027' '48113003029']
2341,['48113003012' '48113003026' '48113003028' '48113003045']
2342,['48113003013' '48113003083' '48113003920']
2343,['48113003013' '48113003015' '48113003080' '48113003083' '48113003093']
2344,"['48113003084' '48113003096' '48113004071' '48113004075' '48113004078'
 '48113004115']"
2345,"['48113003016' '48113003034' '48113003035' '48113003084' '48113003094'
 '48113003096' '48113004038']"
2346,"['48113003033' '48113003035' '48113003037' '48113003096' '48113004038'
 '48113004040']"
2347,"['48113003016' '48113003033' '48113003034' '48113003036' '48113003037'
 '48113003038']"
2348,"['48113003016' '48113003017' '48113003026' '48113003035' '48113003038'
 '48113003040']"
2349,"['48113003034' '48113003035' '48113003038' '48113003039' '48113004039'
 '48113004040' '48113004041']"
2350,['48113003035' '48113003036' '48113003037' '48113003039' '48113003040']
2351,"['48113003037' '48113003038' '48113003040' '48113003042' '48113003043'
 '48113004039' '48113004047']"
2352,"['48113003017' '48113003026' '48113003036' '48113003038' '48113003039'
 '48113003043' '48113003044' '48113003045' '48113003072']"
2353,['48113003046' '48113003047' '48113004043' '48113004057']
2354,['48113003039' '48113003043' '48113003044' '48113003050' '48113004047']
2355,['48113003039' '48113003040' '48113003042' '48113003044']
2356,"['48113003040' '48113003042' '48113003043' '48113003050' '48113003051'
 '48113003052' '48113003072']"
2357,"['48113003012' '48113003026' '48113003029' '48113003040' '48113003072'
 '48113003082']"
2358,"['48113003004' '48113003041' '48113003047' '48113003054' '48113003056'
 '48113003092' '48113004043' '48113004056' '48113004057']"
2359,"['48113003041' '48113003046' '48113003048' '48113003054' '48113003056'
 '48113003058' '48113004043' '48113004046' '48113004048' '48113004110']"
2360,"['48113003047' '48113003049' '48113003056' '48113003058' '48113003097'
 '48113004110']"
2361,"['48113003048' '48113003050' '48113003097' '48113003098' '48113004047'
 '48113004110']"
2362,"['48113003042' '48113003044' '48113003049' '48113003051' '48113003097'
 '48113003098' '48113004047']"
2363,"['48113003044' '48113003050' '48113003052' '48113003059' '48113003061'
 '48113003098']"
2364,['48113003044' '48113003051' '48113003061' '48113003072']
2365,"['48113003063' '48113003067' '48113003092' '48113003208' '48113003211'
 '48113004052']"
2366,"['48113003046' '48113003047' '48113003055' '48113003056' '48113003063'
 '48113003092']"
2367,"['48113003054' '48113003056' '48113003057' '48113003063' '48113003064'
 '48113003065']"
2368,"['48113003046' '48113003047' '48113003048' '48113003054' '48113003055'
 '48113003057' '48113003058']"
2369,"['48113003055' '48113003056' '48113003058' '48113003064' '48113003065'
 '48113003066' '48113003068']"
2370,"['48113003047' '48113003048' '48113003056' '48113003057' '48113003059'
 '48113003060' '48113003066' '48113003068' '48113003097']"
2371,"['48113003051' '48113003058' '48113003060' '48113003061' '48113003062'
 '48113003068' '48113003097' '48113003098']"
2372,['48113003058' '48113003059' '48113003068']
2373,"['48113003051' '48113003052' '48113003059' '48113003062' '48113003068'
 '48113003072' '48113003098']"
2374,"['48113003059' '48113003061' '48113003068' '48113003069' '48113003071'
 '48113003072']"
2375,"['48113003053' '48113003054' '48113003055' '48113003064' '48113003067'
 '48113003092']"
2376,"['48113003055' '48113003057' '48113003063' '48113003065' '48113003066'
 '48113003067' '48113003074']"
2377,['48113003055' '48113003057' '48113003064' '48113003066']
2378,"['48113003057' '48113003058' '48113003064' '48113003065' '48113003067'
 '48113003068' '48113003074' '48113003800']"
2379,"['48113003053' '48113003063' '48113003064' '48113003066' '48113003074'
 '48113003204' '48113003205' '48113003208' '48113003600']"
2380,"['48113003057' '48113003058' '48113003059' '48113003060' '48113003061'
 '48113003062' '48113003066' '48113003069' '48113003074' '48113003075'
 '48113003099' '48113003800' '48113003801']"
2381,"['48113003062' '48113003068' '48113003070' '48113003071' '48113003073'
 '48113003099']"
2382,['48113003069' '48113003071' '48113003073' '48113003075']
2383,['48113003062' '48113003069' '48113003070' '48113003072' '48113003075']
2384,"['48113003012' '48113003040' '48113003044' '48113003045' '48113003052'
 '48113003061' '48113003062' '48113003071' '48113003075' '48113003082'
 '48113003950']"
2385,['48113003069' '48113003070' '48113003075' '48113003099']
2386,"['48113003064' '48113003066' '48113003067' '48113003068' '48113003600'
 '48113003606' '48113003800']"
2387,"['48113003068' '48113003070' '48113003071' '48113003072' '48113003073'
 '48113003099' '48113003800' '48113003801' '48113003802' '48113003809'
 '48113003950']"
2388,['48113003108' '48113003111' '48113004049' '48113004522' '48113004542']
2389,"['48113003078' '48113003104' '48113003111' '48113003200' '48113003206'
 '48113004049' '48113004050']"
2390,['48113003077' '48113003104' '48113003105' '48113003200' '48113003206']
2391,['48113003014' '48113003080' '48113003317' '48113003405']
2392,"['48113003013' '48113003014' '48113003015' '48113003031' '48113003079'
 '48113003405' '48113003920']"
2393,"['48113001117' '48113003007' '48113003086' '48113004032' '48113004102'
 '48113004106']"
2394,"['48113001100' '48113001101' '48113001109' '48113001111' '48113001124'
 '48113001140' '48113003012' '48113003045' '48113003072' '48113003083'
 '48113003087' '48113003950']"
2395,"['48113001111' '48113003013' '48113003030' '48113003031' '48113003082'
 '48113003093' '48113003920' '48113003940' '48113003950']"
2396,"['48113003016' '48113003032' '48113003033' '48113003094' '48113003096'
 '48113004033' '48113004078' '48113004080' '48113004115' '48113004116'
 '48113004124']"
2397,['48113001013' '48113001117' '48113003000' '48113003007' '48113003081']
2398,['48113001111' '48113001140' '48113003082']
2399,['48113003003' '48113003004' '48113004056']
2400,['48113003005' '48113003006' '48113004102']
2401,['48113003008' '48113003011' '48113003016' '48113003091']
2402,['48113003011' '48113003016' '48113003090']
2403,"['48113003003' '48113003004' '48113003046' '48113003053' '48113003054'
 '48113003063' '48113004052']"
2404,"['48113001111' '48113001136' '48113003015' '48113003031' '48113003083'
 '48113003407' '48113003409']"
2405,"['48113003008' '48113003016' '48113003033' '48113003084' '48113003095'
 '48113004033' '48113004116']"
2406,['48113003008' '48113003016' '48113003094']
2407,"['48113003032' '48113003033' '48113003034' '48113003084' '48113004038'
 '48113004071' '48113004072']"
2408,"['48113003048' '48113003049' '48113003050' '48113003058' '48113003059'
 '48113003098']"
2409,"['48113003049' '48113003050' '48113003051' '48113003059' '48113003061'
 '48113003097']"
2410,['48113003068' '48113003069' '48113003073' '48113003075']
2411,"['48113003101' '48113003102' '48113003106' '48113003107' '48113003607'
 '48139000101' '48139000107' '48139000109']"
2412,"['48113003100' '48113003107' '48113003607' '48113003618' '48113003900'
 '48139000109' '48139000110']"
2413,"['48113003100' '48113003103' '48113003106' '48113003107' '48113003108'
 '48113003109' '48113003110']"
2414,"['48113003102' '48113003105' '48113003108' '48113003109' '48113003110'
 '48113003202' '48113003601' '48113003607']"
2415,['48113003077' '48113003078' '48113003105' '48113003108' '48113003111']
2416,"['48113003078' '48113003103' '48113003104' '48113003108' '48113003200'
 '48113003201' '48113003202']"
2417,['48113003100' '48113003102' '48113003109' '48139000101']
2418,['48113003100' '48113003101' '48113003102' '48113003110' '48113003607']
2419,"['48113003076' '48113003102' '48113003103' '48113003104' '48113003105'
 '48113003109' '48113003111' '48113004522' '48113004523']"
2420,"['48113003102' '48113003103' '48113003106' '48113003108' '48113003112'
 '48113003113' '48113004523' '48113004537' '48139000101']"
2421,['48113003102' '48113003103' '48113003107' '48113003601' '48113003607']
2422,['48113003076' '48113003077' '48113003104' '48113003108' '48113004049']
2423,['48113003109' '48113004523' '48139000101']
2424,['48113003109' '48113004523']
2425,"['48113003077' '48113003078' '48113003105' '48113003201' '48113003203'
 '48113003206']"
2426,"['48113003105' '48113003200' '48113003202' '48113003203' '48113003204'
 '48113003205']"
2427,"['48113003103' '48113003105' '48113003201' '48113003204' '48113003205'
 '48113003600' '48113003601' '48113003603']"
2428,"['48113003200' '48113003201' '48113003204' '48113003206' '48113003207'
 '48113003208']"
2429,"['48113003067' '48113003201' '48113003202' '48113003203' '48113003205'
 '48113003208']"
2430,['48113003067' '48113003201' '48113003202' '48113003204' '48113003600']
2431,"['48113003077' '48113003078' '48113003200' '48113003203' '48113003207'
 '48113003209' '48113004050' '48113004052']"
2432,"['48113003203' '48113003206' '48113003208' '48113003209' '48113003210'
 '48113003211']"
2433,"['48113003053' '48113003067' '48113003203' '48113003204' '48113003207'
 '48113003210' '48113003211']"
2434,['48113003206' '48113003207' '48113003210' '48113004052']
2435,['48113003207' '48113003208' '48113003209' '48113003211' '48113004052']
2436,['48113003053' '48113003207' '48113003208' '48113003210' '48113004052']
2437,"['48113001302' '48113001724' '48113003301' '48113003302' '48113003500'
 '48113003701' '48113003703']"
2438,['48113003300' '48113003302' '48113003304' '48113003500']
2439,"['48113001301' '48113001302' '48113001310' '48113001316' '48113003300'
 '48113003301' '48113003303' '48113003304']"
2440,"['48113001310' '48113001311' '48113001316' '48113003302' '48113003304'
 '48113003307']"
2441,"['48113003301' '48113003302' '48113003303' '48113003305' '48113003307'
 '48113003315' '48113003500']"
2442,"['48113003304' '48113003306' '48113003310' '48113003311' '48113003315'
 '48113003316' '48113003500']"
2443,"['48113003305' '48113003307' '48113003308' '48113003309' '48113003310'
 '48113003315']"
2444,"['48113001310' '48113001311' '48113001312' '48113003303' '48113003304'
 '48113003306' '48113003308' '48113003315']"
2445,"['48113001311' '48113001312' '48113001314' '48113003306' '48113003307'
 '48113003309' '48113003400' '48113003404' '48113003406']"
2446,['48113003306' '48113003308' '48113003310' '48113003314' '48113003400']
2447,['48113003305' '48113003306' '48113003309' '48113003311' '48113003314']
2448,['48113003305' '48113003310' '48113003314' '48113003316' '48113003318']
2449,['48113003313' '48113003316' '48113003318' '48113003500']
2450,"['48113003312' '48113003314' '48113003317' '48113003318' '48113003500'
 '48257000027']"
2451,"['48113003309' '48113003310' '48113003311' '48113003313' '48113003317'
 '48113003318' '48113003400' '48113003404' '48113003405']"
2452,['48113003304' '48113003305' '48113003306' '48113003307']
